id,text_label,text,label,prediction
2976.json,half-true,Right-to-work states have higher rates of income growth.,1,0
8202.json,pants-fire,"Americas gun-related homicide rate would be about the same as Belgiums if you left out California, Illinois, D.C. and New Jersey, places with some of the strictest gun control laws in the U.S.",0,0
2140.json,TRUE,There are more pain clinics in Broward County than there are McDonalds in Broward County.,1,0
12932.json,barely-true,"Says military commanders have said that if Donald Trump were elected, they would not follow his orders.",0,0
6390.json,mostly-true,"In her nearly decade and (a) half in Congress, Tammy Baldwin has sponsored 105 bills. Only three have been enacted into law.",1,0
9608.json,FALSE,Former President George W. Bush and former Vice President Dick Cheney are unable to visit Europe due to outstanding warrants.,0,0
10048.json,barely-true,Michelle Nunn ranks agriculture issues as the 18th most important items facing Georgia.,0,0
12358.json,mostly-true,"The market is making this decision. The market has driven down the cost of coal, so you have companies going bankrupt.",1,0
13521.json,half-true,"Alison Alter has exploited a campaign finance loophole to obtain over $64,000 in public dollars to fund her campaign.",1,0
1037.json,barely-true,"In the 100 days since its passage, the economic stimulus has ""saved or created nearly 150,000 jobs.""",0,0
5681.json,pants-fire,Says Texas retained the right to have a navy when it joined the United States.,0,0
10035.json,half-true,Says Thom Tillis has cut $500 million from public education.,1,0
10872.json,pants-fire,"Says Ted Cruz said: While there may have been an age difference, Josh Duggars transgressions are far less an affront to God than what gays do to each other.",0,0
4001.json,pants-fire,"The WIC program is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than $100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.",0,0
12399.json,half-true,Puerto Ricos $70 billion debt is unsustainable and it is unpayable. And the reason why it is unsustainable has everything to do with the greed of Wall Street vulture funds.,1,0
8598.json,mostly-true,"During the last election, Democrats won over a million votes more than Republicans, but because of the way districts are designed, the Republicans got 33 more members of the House of Representatives than the Democrats did.",1,0
6326.json,pants-fire,Says Barack Obama counted on Sandy Adams to approve stimulus spending.,0,0
5016.json,barely-true,"Says Rep. Betty Sutton supports allowing welfare fund withdrawals from strip clubs, casinos and liquor stores.",0,0
4488.json,half-true,"Says the United States has the highest incarceration rate in the world with 2.3 million inmates, and the majority of Americans are imprisoned because they sold small amounts of drugs.",1,0
926.json,TRUE,The stimulus bill contains $20 million for the removal of small to medium-sized fish passage barriers and $25 million to rehabilitate off-roading trails for ATVs.,1,0
5078.json,mostly-true,Says he helped save the Olympic games.,1,0
10880.json,half-true,"Thanks to restrictive and anticompetitive ballot laws, candidates in November 2014 ran unopposed in nearly half of Wisconsins state representative races but in Michigan and Minnesota nearly all races had challengers.",1,0
1645.json,half-true,"This week liberal Bill White faced an ethics complaint about more than $83,000 he failed to report to the state Ethics Commission.",1,0
9789.json,pants-fire,"Documents released by Edward Snowden reveal that American, Britishand Israeli intelligence agencies worked together to create the Islamic State.",0,0
14.json,TRUE,Senator McCain voted against the Bush tax cuts. Now he's for them.,1,0
9005.json,barely-true,"With his proposal to cut income and property taxes, Scott Walker is increasing the state deficit at a time when borrowing is already at record levels.",0,0
12304.json,FALSE,ISIS is making millions of dollars a week selling Libyan oil.,0,0
4193.json,TRUE,The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.,1,0
12965.json,half-true,"In Congress, (Cresent Hardy) voted to defund DACA.",1,0
11491.json,TRUE,"After today, @GovJayNixon will have been overridden more times than all previous governors in #MO history #moleg",1,0
8068.json,barely-true,"Patrick Murphy voted for Obamacare in 2010, yet he reversed himself and voted to delay the employer mandate and the individual mandate.",0,0
1879.json,TRUE,"Rick Scott's former health care company, Columbia/HCA, committed ""fraud.""",1,0
1678.json,TRUE,"President Obama himself attempted to filibuster Justice Alito, who now sits on the Supreme Court.",1,0
10626.json,TRUE,Polling shows that nearly 74 percent of National Rifle Association members support requiring background checks for all gun sales.,1,0
13345.json,mostly-true,"We have almost 68,000 Georgia students who are required by law to attend a chronically failing school.",1,0
966.json,TRUE,Tens of billions of dollars (from taxpayer-funded bailouts) ... flowed straight through AIG into the coffers of foreign corporations and foreign banks.,1,0
933.json,pants-fire,"You and I know that in the history of mankind and womankind, government federal, state, local, or otherwise has never created one job.",0,0
9391.json,half-true,Rhode Island has the highest dropout rate in New England at twenty-three percent.,1,0
1732.json,TRUE,Daniel Webster said he's out. Now he says he's in.,1,0
10081.json,FALSE,"Under my platform, I will make no changes to the current (Medicare) system for current retirees and anyone approaching retirement.",0,0
3001.json,barely-true,The Greenest County in America.,0,0
4581.json,barely-true,"Says El Paso was named Americas Safest Large City a year after San Antonio, Houston and Dallas had the nations highest crime rates.",0,0
2912.json,half-true,"The Pentagons survey about the Dont Ask, Dont Tell policy found that 92 percent of service members agree that they could serve ... in a unit in combat without compromising mission readiness.",1,0
11137.json,TRUE,"Since Volvo spurned Georgia for South Carolina in early May, some 3,455 jobs promising more than $800 million in investments have come to the Peach State.",1,0
10823.json,half-true,"Ben Carson is running for president to eliminate dependency on government. But he doesnt mention that he grew up in public schools, got public housing and food stamps, got free glasses from a government program, was helped by Affirmative Action, and got Pell Grants for college.",1,0
11740.json,barely-true,We are taking Virginias investment in public education to the highest level in the commonwealths history.,0,0
1204.json,TRUE,FDR was called a socialist and a communist.,1,0
6786.json,FALSE,"Over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of President George W. Bushs policies and the recession.",0,0
10115.json,mostly-true,Weve had 27 (Ebola) outbreaks around the globe and theyve never spread outside of the confines of the countries that were initially affected.,1,0
12510.json,half-true,On his support for Donald Trump.,1,0
12817.json,mostly-true,"Says Donald Trump said at the Republican convention, I alone can fix it.",1,0
3851.json,barely-true,"We are looking at 150,000 barrels (of oil) per day less next year, and 200,000 barrels per day less being able to be developed from the gulf the year after because of the moratorium on new drilling enacted by the Obama administration.",0,0
5108.json,half-true,Barack Obamas recess appointment of Richard Cordray is precisely what then-Sen. Obama claimed would be the wrong thing to do.,1,0
5676.json,TRUE,This is the only state in the country that bypassed the General Assembly to authorize [in-state tuition for undocumented immigrants].,1,0
7459.json,mostly-true,"Of the 18 stadiums built from 2004 to 2013, 47 percent of the total cost came from public sources.",1,0
2792.json,pants-fire,Pres. Obamas finance team is recommending a . . . 1% tax on all transactions at any financial institution.,0,0
5063.json,FALSE,Says a new national poll shows the majority of the American people believe we should have a gold standard for U.S. currency.,0,0
6089.json,TRUE,Says Barack Obama is trying to slash funding for the Armed Pilots Program designed to prevent terror attacks.,1,0
10961.json,FALSE,Even our nuclear arsenal doesnt work. It came out recently they have equipment that is 30 years old. They dont know if it worked.,0,0
1114.json,FALSE,"If you log into the governments Cash for Clunkers Web site (cars.gov) from your home computer, the government can seize all of your personal and private information, and track your computer activity.",0,0
